징수년월,분배년월,징수코드,매체별,대분류,중분류,서비스코드,매체명,대분류명,중분류명,서비스명,업체코드,업체명,앨범코드,앨범명,곡코드,곡코드시퀀스,곡명,가수,출판사,구분,권리자코드,권리자명,계약코드,계약명,최종정산처코드,최종정산처,곡당분배금합,히트수,분배금액통합(10%가산후),수수료율,협회징수지분율,협회분배지분율,수수료,지급액,vatchk,VATPH
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03106,ARCADIA ENTERTAINMENT,D03106000163,D03106000163,Rondo Alla Turca,,,C,N0004809,Wolfgang Amadeus Mozart,CN0004879,[비회원]Wolfgang Amadeus Mozart,N0004809,Wolfgang Amadeus Mozart,704.0674606352917,1,352.0337303176458,0.1,0.5,0.5,35.20337303176458,316.83035728588123,N,352.0337303176458
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03106,ARCADIA ENTERTAINMENT,D03106000163,D03106000163,Rondo Alla Turca,,,E,N0021746,ARCADIA ENTERTAINMENT,CN0024309,[비회원] ARCADIA ENTERTAINMENT,N0021746,ARCADIA ENTERTAINMENT,704.0674606352917,1,176.0168651588229,0.1,0.25,0.25,17.60168651588229,158.41517864294062,N,176.0168651588229
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03106,ARCADIA ENTERTAINMENT,D03106000163,D03106000163,Rondo Alla Turca,,,SE,P0000191,LKC MUSIC,CP0006503,[출판사](주)엘케이씨뮤직(라이브러리),P0000191,LKC MUSIC,704.0674606352917,1,176.0168651588229,0.1,0.25,0.25,19.361855167470523,174.25669650723466,P,193.6185516747052
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03106,ARCADIA ENTERTAINMENT,D03106000448,D03106000448,Show Time,,,C,N0022090,Peer Bohm,CN0024609,[LKC]Peer Bohm,N0022090,Peer Bohm,2112.202381905875,3,1056.1011909529377,0.1,0.5,0.5,105.61011909529378,950.4910718576439,N,1056.1011909529377
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03106,ARCADIA ENTERTAINMENT,D03106000448,D03106000448,Show Time,,,E,N0021746,ARCADIA ENTERTAINMENT,CN0024309,[비회원] ARCADIA ENTERTAINMENT,N0021746,ARCADIA ENTERTAINMENT,2112.202381905875,3,528.0505954764686,0.1,0.25,0.25,52.80505954764686,475.24553592882177,N,528.0505954764686
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03106,ARCADIA ENTERTAINMENT,D03106000448,D03106000448,Show Time,,,SE,P0000191,LKC MUSIC,CP0006503,[출판사](주)엘케이씨뮤직(라이브러리),P0000191,LKC MUSIC,2112.202381905875,3,528.0505954764686,0.1,0.25,0.25,58.085565502411555,522.770089521704,P,580.8556550241155
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03106,ARCADIA ENTERTAINMENT,D03106001996,D03106001996,Weekend Pleasure,,,C,N0022209,Kurt Zochling and Wolfgang Wehner,CN0024557,[LKC]Kurt Zochling and Wolfgang Wehner,N0022209,Kurt Zochling and Wolfgang Wehner,26754.563504141075,38,13377.281752070538,0.1,0.5,0.5,1337.728175207054,12039.553576863484,N,13377.281752070538
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03106,ARCADIA ENTERTAINMENT,D03106001996,D03106001996,Weekend Pleasure,,,E,N0021746,ARCADIA ENTERTAINMENT,CN0024309,[비회원] ARCADIA ENTERTAINMENT,N0021746,ARCADIA ENTERTAINMENT,26754.563504141075,38,6688.640876035269,0.1,0.25,0.25,668.864087603527,6019.776788431742,N,6688.640876035269
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03106,ARCADIA ENTERTAINMENT,D03106001996,D03106001996,Weekend Pleasure,,,SE,P0000191,LKC MUSIC,CP0006503,[출판사](주)엘케이씨뮤직(라이브러리),P0000191,LKC MUSIC,26754.563504141075,38,6688.640876035269,0.1,0.25,0.25,735.7504963638797,6621.754467274917,P,7357.504963638797
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03106,ARCADIA ENTERTAINMENT,D03106006033,D03106006033,Acceptance By The Tribe,,,C,N0022220,Michael Duke,CN0024449,[LKC]Michael Duke,N0022220,Michael Duke,1408.1349212705834,2,704.0674606352917,0.1,0.5,0.5,70.40674606352917,633.6607145717626,N,704.0674606352917
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03106,ARCADIA ENTERTAINMENT,D03106006033,D03106006033,Acceptance By The Tribe,,,E,N0021746,ARCADIA ENTERTAINMENT,CN0024309,[비회원] ARCADIA ENTERTAINMENT,N0021746,ARCADIA ENTERTAINMENT,1408.1349212705834,2,352.0337303176458,0.1,0.25,0.25,35.20337303176458,316.83035728588123,N,352.0337303176458
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03106,ARCADIA ENTERTAINMENT,D03106006033,D03106006033,Acceptance By The Tribe,,,SE,P0000191,LKC MUSIC,CP0006503,[출판사](주)엘케이씨뮤직(라이브러리),P0000191,LKC MUSIC,1408.1349212705834,2,352.0337303176458,0.1,0.25,0.25,38.723710334941046,348.51339301446933,P,387.2371033494104
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03106,ARCADIA ENTERTAINMENT,D03106008016,D03106008016,Female Harvest Song,,,C,N0022266,Sol Waters,CN0024507,[LKC]Sol Waters,N0022266,Sol Waters,704.0674606352917,1,352.0337303176458,0.1,0.5,0.5,35.20337303176458,316.83035728588123,N,352.0337303176458
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03106,ARCADIA ENTERTAINMENT,D03106008016,D03106008016,Female Harvest Song,,,E,N0021746,ARCADIA ENTERTAINMENT,CN0024309,[비회원] ARCADIA ENTERTAINMENT,N0021746,ARCADIA ENTERTAINMENT,704.0674606352917,1,176.0168651588229,0.1,0.25,0.25,17.60168651588229,158.41517864294062,N,176.0168651588229
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03106,ARCADIA ENTERTAINMENT,D03106008016,D03106008016,Female Harvest Song,,,SE,P0000191,LKC MUSIC,CP0006503,[출판사](주)엘케이씨뮤직(라이브러리),P0000191,LKC MUSIC,704.0674606352917,1,176.0168651588229,0.1,0.25,0.25,19.361855167470523,174.25669650723466,P,193.6185516747052
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03106,ARCADIA ENTERTAINMENT,D03106011904,D03106011904,Taking The Veil,,,C,N0022220,Michael Duke,CN0024449,[LKC]Michael Duke,N0022220,Michael Duke,704.0674606352917,1,352.0337303176458,0.1,0.5,0.5,35.20337303176458,316.83035728588123,N,352.0337303176458
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03106,ARCADIA ENTERTAINMENT,D03106011904,D03106011904,Taking The Veil,,,E,N0021746,ARCADIA ENTERTAINMENT,CN0024309,[비회원] ARCADIA ENTERTAINMENT,N0021746,ARCADIA ENTERTAINMENT,704.0674606352917,1,176.0168651588229,0.1,0.25,0.25,17.60168651588229,158.41517864294062,N,176.0168651588229
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03106,ARCADIA ENTERTAINMENT,D03106011904,D03106011904,Taking The Veil,,,SE,P0000191,LKC MUSIC,CP0006503,[출판사](주)엘케이씨뮤직(라이브러리),P0000191,LKC MUSIC,704.0674606352917,1,176.0168651588229,0.1,0.25,0.25,19.361855167470523,174.25669650723466,P,193.6185516747052
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03106,ARCADIA ENTERTAINMENT,D03106013188,D03106013188,Dutiful Guitar,,,C,N0022266,Sol Waters,CN0024507,[LKC]Sol Waters,N0022266,Sol Waters,5632.539685082333,8,2816.2698425411663,0.1,0.5,0.5,281.6269842541166,2534.64285828705,N,2816.2698425411663
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03106,ARCADIA ENTERTAINMENT,D03106013188,D03106013188,Dutiful Guitar,,,E,N0021746,ARCADIA ENTERTAINMENT,CN0024309,[비회원] ARCADIA ENTERTAINMENT,N0021746,ARCADIA ENTERTAINMENT,5632.539685082333,8,1408.1349212705832,0.1,0.25,0.25,140.8134921270583,1267.321429143525,N,1408.1349212705832
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03106,ARCADIA ENTERTAINMENT,D03106013188,D03106013188,Dutiful Guitar,,,SE,P0000191,LKC MUSIC,CP0006503,[출판사](주)엘케이씨뮤직(라이브러리),P0000191,LKC MUSIC,5632.539685082333,8,1408.1349212705832,0.1,0.25,0.25,154.89484133976418,1394.0535720578773,P,1548.9484133976416
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03106,ARCADIA ENTERTAINMENT,D03106017468,D03106017468,Kid's Action Gym Suite,,,C,N0022169,Klaus Back and Tini Beier,CN0024391,[LKC]Klaus Back and Tini Beier,N0022169,Klaus Back and Tini Beier,6336.607145717625,9,3168.3035728588125,0.1,0.5,0.5,316.8303572858813,2851.473215572931,N,3168.3035728588125
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03106,ARCADIA ENTERTAINMENT,D03106017468,D03106017468,Kid's Action Gym Suite,,,E,N0021746,ARCADIA ENTERTAINMENT,CN0024309,[비회원] ARCADIA ENTERTAINMENT,N0021746,ARCADIA ENTERTAINMENT,6336.607145717625,9,1584.1517864294062,0.1,0.25,0.25,158.41517864294065,1425.7366077864656,N,1584.1517864294062
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03106,ARCADIA ENTERTAINMENT,D03106017468,D03106017468,Kid's Action Gym Suite,,,SE,P0000191,LKC MUSIC,CP0006503,[출판사](주)엘케이씨뮤직(라이브러리),P0000191,LKC MUSIC,6336.607145717625,9,1584.1517864294062,0.1,0.25,0.25,174.25669650723472,1568.3102685651124,P,1742.566965072347
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03106,ARCADIA ENTERTAINMENT,D03106018323,D03106018323,MYSTERIOUS SPACES,,,CA,N0022166,YO ROMANO,CN0024387,[LKC]Yo Romano,N0022166,YO ROMANO,704.0674606352917,1,352.0337303176458,0.1,0.5,0.5,35.20337303176458,316.83035728588123,N,352.0337303176458
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03106,ARCADIA ENTERTAINMENT,D03106018323,D03106018323,MYSTERIOUS SPACES,,,E,N0021746,ARCADIA ENTERTAINMENT,CN0024309,[비회원] ARCADIA ENTERTAINMENT,N0021746,ARCADIA ENTERTAINMENT,704.0674606352917,1,176.0168651588229,0.1,0.25,0.25,17.60168651588229,158.41517864294062,N,176.0168651588229
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03106,ARCADIA ENTERTAINMENT,D03106018323,D03106018323,MYSTERIOUS SPACES,,,SE,P0000191,LKC MUSIC,CP0006503,[출판사](주)엘케이씨뮤직(라이브러리),P0000191,LKC MUSIC,704.0674606352917,1,176.0168651588229,0.1,0.25,0.25,19.361855167470523,174.25669650723466,P,193.6185516747052
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03128,Earmotion Audio Creation,D03128003805,D03128003805,Fatomat,,,C,N0024588,Tom Bruessel,CP0026802,[엠피엠]Tom Bruessel,P0000452,주식회사 엠피엠,49284.7222444704,55,24642.3611222352,0.1,0.5,0.5,2710.6597234458727,24395.937511012853,P,27106.597234458724
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03128,Earmotion Audio Creation,D03128003805,D03128003805,Fatomat,,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,49284.7222444704,55,24642.3611222352,0.1,0.5,0.5,2710.6597234458727,24395.937511012853,P,27106.597234458724
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03128,Earmotion Audio Creation,D03128005608,D03128005608,Sparkle Glass,,,C,N0023176,Felix Thoma,CP0025227,[엠피엠]Felix Thoma,P0000452,주식회사 엠피엠,4224.40476381175,3,2112.202381905875,0.1,0.5,0.5,232.34226200964628,2091.0803580868164,P,2323.4226200964627
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03128,Earmotion Audio Creation,D03128005608,D03128005608,Sparkle Glass,,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,4224.40476381175,3,2112.202381905875,0.1,0.5,0.5,232.34226200964628,2091.0803580868164,P,2323.4226200964627
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03128,Earmotion Audio Creation,D03128005841,D03128005841,Cheerful Days,,,C,N0023688,Andreas Roehrig,CP0024780,[엠피엠]Andreas Roehrig,P0000452,주식회사 엠피엠,17601.686515882287,25,8800.843257941144,0.1,0.5,0.5,968.0927583735261,8712.834825361733,P,9680.92758373526
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03128,Earmotion Audio Creation,D03128005841,D03128005841,Cheerful Days,,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,17601.686515882287,25,8800.843257941144,0.1,0.5,0.5,968.0927583735261,8712.834825361733,P,9680.92758373526
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03128,Earmotion Audio Creation,D03128006277,D03128006277,Sentimental Summer,,,C,N0023237,Josh Kramer,CP0025713,[엠피엠]Josh Kramer,P0000452,주식회사 엠피엠,4224.40476381175,3,2112.202381905875,0.1,0.5,0.5,232.34226200964628,2091.0803580868164,P,2323.4226200964627
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03128,Earmotion Audio Creation,D03128006277,D03128006277,Sentimental Summer,,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,4224.40476381175,3,2112.202381905875,0.1,0.5,0.5,232.34226200964628,2091.0803580868164,P,2323.4226200964627
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03128,Earmotion Audio Creation,D03128006306,D03128006306,As the Heartbeat goes on,Dunn Ho Landrock,,C,N0022853,Dunn Ho Landrock,CP0025274,[엠피엠]Dunn Ho Landrock,P0000452,주식회사 엠피엠,704.0674606352917,1,352.0337303176458,0.1,0.5,0.5,38.723710334941046,348.51339301446933,P,387.2371033494104
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03128,Earmotion Audio Creation,D03128006306,D03128006306,As the Heartbeat goes on,Dunn Ho Landrock,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,704.0674606352917,1,352.0337303176458,0.1,0.5,0.5,38.723710334941046,348.51339301446933,P,387.2371033494104
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03131,P&P MUSIC HK,D03131005732,D03131005732,Natural Magic (Underscore),,,C,N0022437,Matthew Corbett,CP0026211,[엠피엠]Matthew Corbett,P0000452,주식회사 엠피엠,1408.1349212705834,2,352.0337303176458,0.1,0.25,0.25,38.723710334941046,348.51339301446933,P,387.2371033494104
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03131,P&P MUSIC HK,D03131005732,D03131005732,Natural Magic (Underscore),,,C,N0022527,Mike Wilkie,CP0027265,[엠피엠]Mike Wilkie,P0000452,주식회사 엠피엠,1408.1349212705834,2,352.0337303176458,0.1,0.25,0.25,38.723710334941046,348.51339301446933,P,387.2371033494104
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03131,P&P MUSIC HK,D03131005732,D03131005732,Natural Magic (Underscore),,,SE,P0000452,MPM,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,1408.1349212705834,2,704.0674606352917,0.1,0.5,0.5,77.44742066988209,697.0267860289389,P,774.4742066988209
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03140,APL Publishing ApS,D03140005761,D03140005761,New Beginning,,,C,N0024746,Maciej Sapinski,CP0025819,[엠피엠]Maciej Sapinski,P0000452,주식회사 엠피엠,2816.269842541167,4,1408.1349212705834,0.1,0.5,0.5,154.89484133976418,1394.0535720578778,P,1548.9484133976418
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03140,APL Publishing ApS,D03140005761,D03140005761,New Beginning,,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,2816.269842541167,4,1408.1349212705834,0.1,0.5,0.5,154.89484133976418,1394.0535720578778,P,1548.9484133976418
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03141,Roba Production Music,D03141000603,D03141000603,2steps Ahead,,,C,N0015891,Djani Dzihan,CP0026882,[엠피엠]Djani Dzihan,P0000452,주식회사 엠피엠,2112.202381905875,3,1056.1011909529377,0.1,0.5,0.5,116.17113100482317,1045.5401790434084,P,1161.7113100482316
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03141,Roba Production Music,D03141000603,D03141000603,2steps Ahead,,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,2112.202381905875,3,1056.1011909529377,0.1,0.5,0.5,116.17113100482317,1045.5401790434084,P,1161.7113100482316
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03141,Roba Production Music,D03141002184,D03141002184,Hinterland (Full),,,C,N0015895,Daniel Stryczek,CP0026879,[엠피엠]Daniel Stryczek,P0000452,주식회사 엠피엠,704.0674606352917,1,176.0168651588229,0.1,0.25,0.25,19.361855167470523,174.25669650723466,P,193.6185516747052
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03141,Roba Production Music,D03141002184,D03141002184,Hinterland (Full),,,C,N0015896,Jens Paulsen,CP0026898,[엠피엠]Jens Paulsen,P0000452,주식회사 엠피엠,704.0674606352917,1,176.0168651588229,0.1,0.25,0.25,19.361855167470523,174.25669650723466,P,193.6185516747052
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03141,Roba Production Music,D03141002184,D03141002184,Hinterland (Full),,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,704.0674606352917,1,352.0337303176458,0.1,0.5,0.5,38.723710334941046,348.51339301446933,P,387.2371033494104
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03141,Roba Production Music,D03141002186,D03141002186,Hinterland (60s),,,C,N0015895,Daniel Stryczek,CP0026879,[엠피엠]Daniel Stryczek,P0000452,주식회사 엠피엠,704.0674606352917,1,176.0168651588229,0.1,0.25,0.25,19.361855167470523,174.25669650723466,P,193.6185516747052
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03141,Roba Production Music,D03141002186,D03141002186,Hinterland (60s),,,C,N0015896,Jens Paulsen,CP0026898,[엠피엠]Jens Paulsen,P0000452,주식회사 엠피엠,704.0674606352917,1,176.0168651588229,0.1,0.25,0.25,19.361855167470523,174.25669650723466,P,193.6185516747052
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03141,Roba Production Music,D03141002186,D03141002186,Hinterland (60s),,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,704.0674606352917,1,352.0337303176458,0.1,0.5,0.5,38.723710334941046,348.51339301446933,P,387.2371033494104
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03141,Roba Production Music,D03141008221,D03141008221,Passages,,,C,N0023858,Boris Skalsky,CP0024917,[엠피엠]Boris Skalsky,P0000452,주식회사 엠피엠,704.0674606352917,1,352.0337303176458,0.1,0.5,0.5,38.723710334941046,348.51339301446933,P,387.2371033494104
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03141,Roba Production Music,D03141008221,D03141008221,Passages,,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,704.0674606352917,1,352.0337303176458,0.1,0.5,0.5,38.723710334941046,348.51339301446933,P,387.2371033494104
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03150,Earmotion Audio Creation,D03150000241,D03150000241,Good Indie Time,Tom Bruessel,,C,N0024588,Tom Bruessel,CP0026802,[엠피엠]Tom Bruessel,P0000452,주식회사 엠피엠,2816.269842541167,4,1408.1349212705834,0.1,0.5,0.5,154.89484133976418,1394.0535720578778,P,1548.9484133976418
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03150,Earmotion Audio Creation,D03150000241,D03150000241,Good Indie Time,Tom Bruessel,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,2816.269842541167,4,1408.1349212705834,0.1,0.5,0.5,154.89484133976418,1394.0535720578778,P,1548.9484133976418
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03151,Fine Tune Music LLC,D03151006850,D03151006850,50MM_SUPERFICIAL_DRUMS-BASS,5050 Music,,C,N0024685,Ryan Amon,CP0027104,[엠피엠]Ryan Amon,P0000452,주식회사 엠피엠,2816.269842541167,4,1056.1011909529377,0.1,0.375,0.375,116.17113100482317,1045.5401790434084,P,1161.7113100482316
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03151,Fine Tune Music LLC,D03151006850,D03151006850,50MM_SUPERFICIAL_DRUMS-BASS,5050 Music,,C,N0021749,Bradley A. Segal,CP0027024,[엠피엠]Bradley A. Segal,P0000452,주식회사 엠피엠,2816.269842541167,4,352.0337303176458,0.1,0.125,0.125,38.723710334941046,348.51339301446933,P,387.2371033494104
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,D03151,Fine Tune Music LLC,D03151006850,D03151006850,50MM_SUPERFICIAL_DRUMS-BASS,5050 Music,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,2816.269842541167,4,1408.1349212705834,0.1,0.5,0.5,154.89484133976418,1394.0535720578778,P,1548.9484133976418
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,K0000385,먼데이서울 퍼스트 임팩트,M0000000385,M0000000385,접속,김사월,,AR,W0000362,김해진,CW0000302,[신규]김해진_김사월_890421,W0000362,김해진,1408.1349212705834,2,234.73609137580624,0.1,0.1667,0.1667,23.473609137580624,211.26248223822563,W,234.73609137580624
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,K0000385,먼데이서울 퍼스트 임팩트,M0000000385,M0000000385,접속,김사월,,A,W0000362,김해진,CW0000302,[신규]김해진_김사월_890421,W0000362,김해진,1408.1349212705834,2,586.7698216934522,0.1,0.4167,0.4167,58.67698216934522,528.0928395241069,W,586.7698216934522
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,K0000385,먼데이서울 퍼스트 임팩트,M0000000385,M0000000385,접속,김사월,,C,W0000362,김해진,CW0000302,[신규]김해진_김사월_890421,W0000362,김해진,1408.1349212705834,2,586.7698216934522,0.1,0.4167,0.4167,58.67698216934522,528.0928395241069,W,586.7698216934522
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,K0000399,{비밀},M0000000386,M0000000386,비밀,김사월X김해원,,AR,W0000363,김해원,CW0000303,[신규]김해원_820514,W0000363,김해원,704.0674606352917,1,58.6488194709198,0.1,0.0833,0.0833,5.86488194709198,52.78393752382782,W,58.6488194709198
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,K0000399,{비밀},M0000000386,M0000000386,비밀,김사월X김해원,,A,W0000362,김해진,CW0000302,[신규]김해진_김사월_890421,W0000362,김해진,704.0674606352917,1,293.3849108467261,0.1,0.4167,0.4167,29.33849108467261,264.04641976205346,W,293.3849108467261
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,K0000399,{비밀},M0000000386,M0000000386,비밀,김사월X김해원,,C,W0000362,김해진,CW0000302,[신규]김해진_김사월_890421,W0000362,김해진,704.0674606352917,1,293.3849108467261,0.1,0.4167,0.4167,29.33849108467261,264.04641976205346,W,293.3849108467261
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,K0000399,{비밀},M0000000386,M0000000386,비밀,김사월X김해원,,AR,W0000362,김해진,CW0000302,[신규]김해진_김사월_890421,W0000362,김해진,704.0674606352917,1,58.6488194709198,0.1,0.0833,0.0833,5.86488194709198,52.78393752382782,W,58.6488194709198
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,K0000694,장미 (가앨범),M0000000694,M0000000694,장미,사월과오월,,C,W0000002,백순진,CW0000452,[이관]백순진_4월과5월_사월과 오월_491009,W0000002,백순진,1760.731905556737,12,1760.731905556737,0.1,0.2084,1.0,176.0731905556737,1584.6587150010632,W,1760.731905556737
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,K0001611,당신을 사랑해/님을 위한 노래,M0000000919,M0000000919,님을 위한 노래,오정선,,AR,W0000002,백순진,CW0000452,[이관]백순진_4월과5월_사월과 오월_491009,W0000002,백순진,410.68254978856567,1,117.29763894183958,0.1,0.1666,0.2856163209326247,11.729763894183959,105.56787504765562,W,117.29763894183958
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,K0001611,당신을 사랑해/님을 위한 노래,M0000000919,M0000000919,님을 위한 노래,오정선,,C,W0000002,백순진,CW0000452,[이관]백순진_4월과5월_사월과 오월_491009,W0000002,백순진,410.68254978856567,1,293.3849108467261,0.1,0.4167,0.7143836790673752,29.33849108467261,264.04641976205346,W,293.3849108467261
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,K0001053,BEST 4월과 5월,M0000001053,M0000001053,바다의 여인,사월과 오월,,A,W0000002,백순진,CW0000452,[이관]백순진_4월과5월_사월과 오월_491009,W0000002,백순진,3520.3373031764586,2,1760.1686515882293,0.1,0.5,0.5,176.01686515882295,1584.1517864294065,W,1760.1686515882293
202004,202012,D,696,781,784,BA_10_02,방송,무선방송,지상파,Radio,,KBS,K0001053,BEST 4월과 5월,M0000001053,M0000001053,바다의 여인,사월과 오월,,C,W0000002,백순진,CW0000452,[이관]백순진_4월과5월_사월과 오월_491009,W0000002,백순진,3520.3373031764586,2,1760.1686515882293,0.1,0.5,0.5,176.01686515882295,1584.1517864294065,W,1760.1686515882293
